machine_category,category_data_note,name,abrasive_flow_rate_kg_min,annual_maintenance_factor_pct,avg_utilization,bed_height_mm,bed_length_mm,bed_width_mm,bend_cycle_time_s,const_coeff_cycle_time,const_coeff_handling_time,csink_tool_avg_cost_usd,cut_speed_s,data_source,de_nesting_method,description,direct_overhead_rate_usd_hr,footprint_allowance_factor,form_tool_avg_cost_usd,good_part_yield,indirect_overhead_rate_usd_hr,installation_factor_pct,is_preferred,labor_rate_usd_hr,labor_time_standard,machine_length_mm,machine_life_yr,machine_manufacturer_location,machine_power_kw,machine_price_usd,machine_uptime_pct,machine_width_mm,mass_coeff_cycle_time,mass_coeff_handling_time_s_kg,max_bend_length_mm,max_form_depth_mm,max_multi_pass_thickness_mm,max_part_length_mm,max_part_width_mm,max_punch_size_mm,max_radius_to_thickness_ratio,max_rpm_rev_min,max_sheet_length_mm,max_sheet_width_mm,max_single_pass_thickness_mm,max_thickness_1_mm,max_thickness_2_mm,max_thickness_3_mm,max_thickness_4_mm,max_thickness_5_mm,max_thickness_aluminum_mm,max_thickness_brass_mm,max_thickness_copper_mm,max_thickness_stainless_steel_mm,max_thickness_steel_mm,max_tool_overlap_mm,min_multi_pass_diameter_mm,min_single_pass_diameter_mm,mixing_tube_diameter_mm,nibble_rate_cycles_min,nibble_tool_diameter_mm,nibble_tool_overlap_mm,nominal_sheet_size_length_mm,nominal_sheet_size_width_mm,note,nozzle_delay_s,number_of_heads,number_of_nozzles,number_of_operators,number_of_tool_stations,optimization_factor,orifice_diameter_mm,overhead_multiplier,paired_form_threshold_mm,perf_tool_avg_cost_usd,perforation_proximity_threshold_mm,perimeter_allowance_s_per_mm,pitch_margin_mm,power_watts,prebend_time_s,press_cycle_time_s,press_force_kn,press_table_length_mm,press_table_width_mm,pressure_n_mm2,punch_rate_cycles_min,rapid_traverse_rate_mm_min,reference_yield_strength_mpa,roll_width_mm,roll_working_length_mm,rolling_speed_mm_s,salvage_value_factor_pct,scrap_cuts_per_sheet,setup_time_hr,sheet_length_mm,sheet_length_trim_strip_mm,sheet_width_mm,sheet_width_trim_strip_mm,shut_height_mm,shuttle_time_s,side_margin_mm,small_feature_feed_radius_mm,small_feature_thickness_ratio,special_hole_tool_avg_cost_usd,special_tool_setup_hr,steel_thickness_mm,straight_length_1_mm,straight_length_2_mm,straight_length_3_mm,straight_length_4_mm,straight_length_5_mm,strokes_per_min,supplies_cost_usd_yr,tool_change_time_s,top_roll_diameter_mm,trim_strip_width_mm,wage_grade_name,weight_kg,work_center_labor_rate_factor
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",TruMatic6000 Medium (2000W),,5.0,0.85,,,,,,,627.5,,,,,50.23,2.0,1315.0,1.0,22.77,20.0,FALSE,36.3,1.63,7460.0,10,USA,52.0,700000.0,80.0,7000.0,,,,13.0,,,,114.3,,,2500.0,1250.0,,,,,,,8.0,8.0,8.0,8.0,8.0,0.5,,,,1000.0,6.35,0.5,,,,,,,1.0,190,,,0.0,3.5,1300.0,0.7,,,2000.0,,,220.0,,,,900.0,108000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,3.6,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",TruMatic6000 Medium (2700W),,5.0,0.85,,,,,,,627.5,,,,,57.25,2.0,1315.0,1.0,22.77,20.0,FALSE,36.3,1.63,7460.0,10,USA,58.4,800000.0,80.0,7000.0,,,,13.0,,,,114.3,,,2500.0,1250.0,,,,,,,8.0,8.0,8.0,8.0,8.0,0.5,,,,1000.0,6.35,0.5,,,,,,,1.0,190,,,0.0,3.5,1300.0,0.7,,,2700.0,,,220.0,,,,900.0,108000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,3.6,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",TruMatic6000 Medium (3200W),,5.0,0.85,,,,,,,627.5,,,,,63.67,2.0,1315.0,1.0,22.77,20.0,FALSE,36.3,1.63,7460.0,10,USA,60.8,900000.0,80.0,7000.0,,,,13.0,,,,114.3,,,2500.0,1250.0,,,,,,,8.0,8.0,8.0,8.0,8.0,0.5,,,,1000.0,6.35,0.5,,,,,,,1.0,190,,,0.0,3.5,1300.0,0.7,,,3200.0,,,220.0,,,,900.0,108000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,3.6,,,,,
Laser Punch / Punch Press,"Rows matched via consistent name-order across all 7 screenshots (confirmed via the highlighted Muratec Motorum Hybrid 2558 2000W row appearing at position 18 in images 4-7). Image 3's Rates/Limits table appeared to have slightly fewer visible rows than the other tables (23 vs 26), so punch_rate/nibble_rate/rapid_traverse_rate/max_sheet_width/max_thickness values for a couple of Amada models (rows 5-6) carry a small risk of a 1-row misalignment - worth spot-checking Amada EML 3610 NT (4000W) against source if precision matters.",TruMatic7000 Large (4000W),,5.0,0.85,,,,,,,627.5,,,,,75.72,2.0,1315.0,1.0,24.39,20.0,FALSE,36.3,1.63,8070.0,10,USA,69.6,1200000.0,80.0,7650.0,,,,13.0,,,,114.3,,,3050.0,1550.0,,,,,,,8.0,8.0,8.0,8.0,8.0,0.5,,,,1200.0,6.35,0.5,,,,,,,1.0,190,,,0.0,3.5,1300.0,0.7,,,4000.0,,,220.0,,,,1200.0,116000.0,,,,,0.0,3.0,0.5,,10.0,,10.0,,18.0,,5.0,0.0,355.0,0.08,,6.35,12.7,25.4,50.8,101.6,,0.0,3.6,,,,,
Oxyfuel Cutting Machine,,Default Oxyfuel - 4 torch,,5.0,0.65,,6096.0,3048.0,,,,,,,,,5.14,3.0,,1.0,25.75,20.0,FALSE,36.3,1.05,7620.0,10,USA,10.0,60000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1.0,,,,0.0,,,,,,200.0,,,,,,,,24993.6,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Echo 3015 - 1 torch,,5.0,0.65,,3048.0,1524.0,,,,,,,,,2.72,3.0,,1.0,25.75,20.0,FALSE,36.3,1.05,7620.0,10,South Korea,10.0,20000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1.0,,,,0.0,,,,,,200.0,,,,,,,,12700.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Franek - CSI Series 2 torch,,5.0,0.65,,3658.0,1829.0,,,,,,,,,2.72,3.0,,1.0,25.75,20.0,FALSE,36.3,1.05,7620.0,10,USA,10.0,20000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1.0,,,,0.0,,,,,,200.0,,,,,,,,43180.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Franek - CSI Series 4 torch,,5.0,0.65,,3658.0,1829.0,,,,,,,,,3.93,3.0,,1.0,25.75,20.0,FALSE,36.3,1.05,7620.0,10,USA,10.0,40000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1.0,,,,0.0,,,,,,200.0,,,,,,,,41380.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Franek - CSI Series 6 torch,,5.0,0.65,,3658.0,1829.0,,,,,,,,,5.14,3.0,,1.0,25.75,20.0,FALSE,36.3,1.05,7620.0,10,USA,10.0,60000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1.0,,,,0.0,,,,,,200.0,,,,,,,,41380.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Hankwang - KOBA PLUS 3015 - 1 torch,,5.0,0.65,,3048.0,1524.0,,,,,,,,,2.72,3.0,,1.0,25.75,20.0,FALSE,36.3,1.05,7620.0,10,South Korea,10.0,20000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1.0,,,,0.0,,,,,,200.0,,,,,,,,43180.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,IK1200CL - 2 torch,,5.0,0.65,,3048.0,1219.0,,,,,,,,,2.72,3.0,,1.0,25.75,20.0,FALSE,36.3,1.05,7620.0,10,USA,10.0,20000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1.0,,,,0.0,,,,,,200.0,,,,,,,,43180.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Nissan TANAKA KT-540J - 4 Torch,,5.0,0.65,,7750.0,2500.0,,,,,,,,,36.9,3.0,,1.0,21.69,20.0,FALSE,36.3,1.05,8750.0,10,Japan,100.0,360000.0,80.0,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1.0,,,,0.0,,,,,,200.0,,,,,,,,3000.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Nissan TANAKA KT-590J - 4 Torch,,5.0,0.65,,7200.0,3500.0,,,,,,,,,39.63,3.0,,1.0,23.3,20.0,FALSE,36.3,1.05,8200.0,10,Japan,100.0,405000.0,80.0,4500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1.0,,,,0.0,,,,,,200.0,,,,,,,,3000.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Nissan TANAKA KT-650 - 6 Torch,,5.0,0.65,,7200.0,8000.0,,,,,,,,,50.52,3.0,,1.0,32.77,20.0,FALSE,36.3,1.05,8200.0,10,Japan,100.0,585000.0,80.0,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1.0,,,,0.0,,,,,,200.0,,,,,,,,18000.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Nissan TANAKA KT-650J - 6 Torch,,5.0,0.65,,7200.0,4700.0,,,,,,,,,47.8,3.0,,1.0,25.83,20.0,FALSE,36.3,1.05,8200.0,10,Japan,100.0,540000.0,80.0,5700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1.0,,,,0.0,,,,,,200.0,,,,,,,,12000.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Nissan TANAKA KT-790 - 4 Torch,,5.0,0.65,,9600.0,5800.0,,,,,,,,,68.52,3.0,,1.0,39.87,20.0,FALSE,36.3,1.05,13600.0,10,Japan,165.0,720000.0,80.0,7460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1.0,,,,0.0,,,,,,200.0,,,,,,,,24000.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,North American PCS 4000 - 4 torch,,5.0,0.65,,6096.0,3048.0,,,,,,,,,7.56,3.0,,1.0,25.75,20.0,FALSE,36.3,1.05,7620.0,10,USA,10.0,100000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1.0,,,,0.0,,,,,,200.0,,,,,,,,24993.6,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,North American PCS 5000 - 6 torch,,5.0,0.65,,6096.0,3048.0,,,,,,,,,8.78,3.0,,1.0,25.75,20.0,FALSE,36.3,1.05,7620.0,10,USA,10.0,120000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1.0,,,,0.0,,,,,,200.0,,,,,,,,24993.6,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Oxy Fuel Cutter - 1 Torch,,5.0,0.65,,3048.0,1524.0,,,,,,,,,2.72,3.0,,1.0,25.75,20.0,TRUE,36.3,1.05,7620.0,10,Virtual,10.0,20000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1.0,,,,0.0,,,,,,200.0,,,,,,,,40000.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Oxy Fuel Cutter - 2 Torch,,5.0,0.65,,3500.0,1600.0,,,,,,,,,2.72,3.0,,1.0,25.75,20.0,TRUE,36.3,1.05,7620.0,10,Virtual,10.0,20000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1.0,,,,0.0,,,,,,200.0,,,,,,,,40000.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Oxy Fuel Cutter - 4 Torch,,5.0,0.65,,5000.0,2500.0,,,,,,,,,5.14,3.0,,1.0,25.75,20.0,TRUE,36.3,1.05,7620.0,10,Virtual,10.0,60000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1.0,,,,0.0,,,,,,200.0,,,,,,,,30000.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Oxyfuel Cutting Machine,,Oxy Fuel Cutter - 6 Torch,,5.0,0.65,,6096.0,3048.0,,,,,,,,,6.96,3.0,,1.0,25.75,20.0,TRUE,36.3,1.05,7620.0,10,Virtual,10.0,90000.0,80.0,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1.0,,,,0.0,,,,,,200.0,,,,,,,,25000.0,,,,,0.0,0.0,0.08,,0.0,,0.0,,0.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,1.0
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,ESAB Hydrocut LX 6500,0.46,5.0,0.9,,6000.0,5992.0,,,,,,the system Baseline,,,38.3,4.0,,1.0,32.14,20.0,FALSE,36.3,1.0,7000.0,10,USA,93.21,400000.0,80.0,7644.38,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,6.0,,1,1.0,,1.0,0.356,0.0,,,,,,,,,,,,620.53,,35560.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Flow Mach 2 1313b,0.46,5.0,0.9,,1295.4,1295.4,,,,,,the system Baseline,,,14.72,4.0,,1.0,15.99,20.0,FALSE,36.3,1.0,2295.4,10,USA,37.3,150000.0,80.0,2743.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,413.69,,15240.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Flow Mach 2 4020b,0.46,5.0,0.9,,3987.8,2006.6,,,,,,the system Baseline,,,16.23,4.0,,1.0,21.55,20.0,FALSE,36.3,1.0,4987.6,10,USA,37.3,175000.0,80.0,4520.18,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,413.69,,15240.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Flow Mach 3 1313b,0.46,5.0,0.9,,1295.4,1295.4,,,,,,the system Baseline,,,23.8,4.0,,1.0,16.01,20.0,FALSE,36.3,1.0,2295.4,10,USA,37.3,300000.0,80.0,4520.18,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,648.11,,26670.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Flow Mach 3 7320b,0.46,5.0,0.9,,7289.8,2006.6,,,,,,the system Baseline,,,25.31,4.0,,1.0,26.65,20.0,FALSE,36.3,1.0,8289.8,10,USA,37.3,325000.0,80.0,2767.58,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,648.11,,26670.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Flow Mach 300 3020,0.46,5.0,0.9,,3000.0,1500.0,,,,,,the system Baseline,,,22.29,4.0,,1.0,18.62,20.0,FALSE,36.3,1.0,4000.0,10,Japan,72.0,188500.0,80.0,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.016,,,,,,,5.3,,1,1.0,,1.0,0.381,0.0,,,,,,,,,,,,599.84,,12000.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Flow Mach 4 2020c,0.46,5.0,0.9,,2006.6,2006.6,,,,,,the system Baseline,,,28.34,4.0,,1.0,19.03,20.0,FALSE,36.3,1.0,3006.6,10,USA,37.3,375000.0,80.0,5053.18,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,648.11,,38100.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Flow Mach 4 40140c,0.46,5.0,0.9,,13995.4,3987.8,,,,,,the system Baseline,,,29.85,4.0,,1.0,50.07,20.0,FALSE,36.3,1.0,14995.4,10,USA,72.0,400000.0,80.0,7062.22,,,,,,,,,,,,,,,,,,,,,,,,,,,1.016,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,648.11,,38100.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Flow Mach 500 4080,0.46,5.0,0.9,,8000.0,4000.0,,,,,,the system Baseline,,,30.79,4.0,,1.0,32.31,20.0,FALSE,36.3,1.0,9000.0,10,Japan,72.0,328900.0,80.0,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.016,,,,,,,4.1,,1,1.0,,1.0,0.381,0.0,,,,,,,,,,,,599.84,,17800.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Flow Mach 700 50240,0.46,5.0,0.9,,24000.0,5000.0,,,,,,the system Baseline,,,57.99,4.0,,1.0,73.71,20.0,FALSE,36.3,1.0,25000.0,10,Japan,72.0,778200.0,80.0,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,3.8,,1,1.0,,1.0,0.381,0.0,,,,,,,,,,,,599.84,,36000.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,KMT SL-V 100 PLUS,0.46,5.0,0.9,,2000.0,914.0,,,,,,the system Baseline,,,29.49,4.0,,1.0,14.77,20.0,FALSE,36.3,1.0,3230.0,10,USA,75.0,300000.0,80.0,914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,6.0,,1,1.0,,1.0,0.356,0.0,,,,,,,,,,,,413.69,,26670.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,KMT SL-V E-50,0.46,5.0,0.9,,1727.0,914.0,,,,,,the system Baseline,,,14.67,4.0,,1.0,14.69,20.0,FALSE,36.3,1.0,2727.0,10,USA,77.0,150000.0,80.0,914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,6.0,,1,1.0,,1.0,0.356,0.0,,,,,,,,,,,,379.21,,15240.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,KMT STREAMLINE PRO 125HP,0.46,5.0,0.9,,2230.0,1500.0,,,,,,the system Baseline,,,35.24,4.0,,1.0,15.49,20.0,FALSE,36.3,1.0,3230.0,10,USA,93.0,350000.0,80.0,1499.62,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,6.0,,1,1.0,,1.0,0.356,0.0,,,,,,,,,,,,620.53,,35560.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Maxiem 0707,0.34,5.0,0.9,,762.0,762.0,,,,,,the system Baseline,,,16.61,4.0,,1.0,15.61,20.0,FALSE,36.3,1.0,1762.0,10,USA,29.83,200000.0,80.0,1700.73,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,344.74,,8890.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Maxiem 1530,0.34,5.0,0.9,,3100.0,1575.0,,,,,,the system Baseline,,,18.13,4.0,,1.0,16.22,20.0,FALSE,36.3,1.0,4100.0,10,USA,29.83,225000.0,80.0,1700.73,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,344.74,,8890.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Maxiem 2040,0.34,5.0,0.9,,4064.0,2006.6,,,,,,the system Baseline,,,21.15,4.0,,1.0,17.97,20.0,FALSE,36.3,1.0,4947.42,10,USA,29.83,275000.0,80.0,1700.73,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,344.74,,8890.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
